employee_id,first_name,last_name,gender,birth_date,hire_date,department_id,job_level,employment_type,country,city,salary_clp
1715,Emp1715,Silva,M,,,10.0,IC3,Full-time,Chile,Santiago,1612923.0
1716,Emp1716,Castillo,M,,,1.0,M1,Full-time,Chile,Santiago,3614882.0
1717,Emp1717,Silva,M,,,1.0,IC2,Full-time,Chile,Santiago,1601264.0
1718,Emp1718,Soto,M,,,5.0,M1,Part-time,Chile,Santiago,3101127.0
1719,Emp1719,Soto,M,,,1.0,IC2,Full-time,Chile,Santiago,1448579.0
1720,Emp1720,Diaz,M,,,4.0,IC1,Full-time,Chile,Santiago,1209875.0
1721,Emp1721,Gonzalez,F,,,6.0,M1,Full-time,Chile,Santiago,2977903.0
1722,Emp1722,Silva,F,,,5.0,IC1,Full-time,Chile,Concepcion,955773.0
1723,Emp1723,Silva,M,,,,IC2,Full-time,Chile,Concepcion,1461780.0
1724,Emp1724,Silva,F,,,3.0,M1,Full-time,Chile,Antofagasta,
1725,Emp1725,Diaz,F,,,7.0,IC3,Full-time,Chile,Santiago,
1726,Emp1726,Munoz,F,,,10.0,IC2,Full-time,Chile,Santiago,1813204.0
1727,Emp1727,Castillo,M,,,8.0,IC2,Part-time,Chile,Santiago,1667766.0
1728,Emp1728,Diaz,F,,,6.0,IC1,Full-time,Chile,Santiago,1198259.0
1729,Emp1729,Soto,F,,,2.0,M2,Full-time,Chile,Valparaiso,4652651.0
1730,Emp1730,Gonzalez,F,,,3.0,IC1,Full-time,Chile,Valparaiso,1076726.0
1731,Emp1731,Munoz,F,,,5.0,IC2,Full-time,Chile,Santiago,$1.344.923
1732,Emp1732,Castillo,M,,,3.0,IC1,Full-time,Chile,Santiago,1551293.0
1733,Emp1733,Silva,F,,,7.0,M1,Part-time,Chile,Antofagasta,3431884.0
1734,Emp1734,Munoz,M,,,4.0,IC3,Full-time,Chile,Santiago,2703207.0
1735,Emp1735,Munoz,M,,,9.0,IC2,Full-time,Chile,Concepcion,1858635.0
1736,Emp1736,Munoz,F,,,3.0,M2,Full-time,Chile,Valparaiso,4384907.0
1737,Emp1737,Diaz,M,,,5.0,IC1,Full-time,Chile,Santiago,513006.0
1738,Emp1738,Gonzalez,M,,,8.0,M1,Full-time,Chile,Concepcion,2892726.0
1739,Emp1739,Gonzalez,M,,,3.0,IC1,Contractor,Chile,Concepcion,1259131.0
1740,Emp1740,Rojas,F,,,8.0,IC2,Full-time,Chile,Valparaiso,1574563.0
1741,Emp1741,Soto,F,,,6.0,IC1,Full-time,Chile,Santiago,995038.0
1742,Emp1742,Silva,M,,,7.0,M2,Contractor,Chile,Santiago,3876112.0
1743,Emp1743,Soto,M,,,5.0,M1,Full-time,Chile,Santiago,3196718.0
1744,Emp1744,Gonzalez,M,,,10.0,IC3,Full-time,Chile,Santiago,2029555.0
1745,Emp1745,Rojas,M,,,8.0,IC1,Part time,Chile,Santiago,918904.0
1746,Emp1746,Castillo,F,,,2.0,IC2,Full-time,Chile,Santiago,1812526.0
1747,Emp1747,Castillo,M,,,6.0,IC2,Full-time,Chile,Santiago,1342715.0
1748,Emp1748,Soto,F,,,10.0,IC2,Full-time,Chile,Valparaiso,
1749,Emp1749,Munoz,M,,,3.0,IC1,Part-time,Chile,Santiago,1146395.0
1750,Emp1750,Silva,F,,,6.0,IC3,Full-time,Chile,Santiago,2518091.0
1751,Emp1751,Castillo,F,,,8.0,IC3,Full-time,Chile,Santiago,2199324.0
1752,Emp1752,Castillo,M,,,3.0,M1,Full-time,Chile,Santiago,3566804.0
1753,Emp1753,Silva,M,,,6.0,IC2,Part-time,Chile,Santiago,1280333.0
1754,Emp1754,Soto,M,,,6.0,IC2,Full-time,Chile,Santiago,1236486.0
1755,Emp1755,Silva,F,,,2.0,IC2,Full-time,Chile,Santiago,1215179.0
1756,Emp1756,Perez,F,,,2.0,IC1,Contractor,Chile,Santiago,686954.0
1757,Emp1757,Perez,M,,,6.0,IC3,Full-time,Chile,Santiago,2384137.0
1758,Emp1758,Diaz,F,,,2.0,IC3,Full-time,Chile,Santiago,2055553.0
1759,Emp1759,Diaz,F,,,10.0,IC1,Full-time,Chile,Santiago,747452.0
1760,Emp1760,Diaz,M,,,6.0,IC2,Full-time,Chile,Santiago,1694949.0
1761,Emp1761,Soto,F,,,8.0,M1,Full-time,Chile,Valparaiso,3405987.0
1762,Emp1762,Soto,M,,,4.0,IC2,Full-time,Chile,Santiago,1862715.0
1763,Emp1763,Gonzalez,F,,,3.0,IC2,Full-time,Chile,Santiago,1818821.0
1764,Emp1764,Diaz,M,,,5.0,IC3,Full-time,Chile,Santiago,2070474.0
1765,Emp1765,Diaz,M,,,8.0,IC3,Full-time,Chile,Valparaiso,2369023.0
1766,Emp1766,Castillo,M,,,4.0,IC1,Full-time,Chile,Santiago,1224218.0
1767,Emp1767,Diaz,M,,,3.0,M1,Part-time,Chile,Santiago,3081279.0
1768,Emp1768,Soto,F,,,2.0,M1,Full-time,Chile,Valparaiso,3241188.0
1769,Emp1769,Gonzalez,M,,,6.0,IC1,Full-time,Chile,Santiago,787095.0
1770,Emp1770,Rojas,M,,,7.0,IC1,Full-time,Chile,Concepcion,943100.0
1771,Emp1771,Perez,M,,,6.0,IC3,Full-time,Chile,Santiago,2392947.0
1772,Emp1772,Soto,M,,,3.0,IC3,Full-time,Chile,Valparaiso,2676886.0
1773,Emp1773,Perez,M,,,3.0,IC2,Full-time,Chile,Concepcion,1887860.0
1774,Emp1774,Soto,M,,,4.0,IC2,Part-time,Chile,Antofagasta,1765215.0
1775,Emp1775,Munoz,M,,,4.0,IC3,Full-time,Chile,Santiago,2319925.0
1776,Emp1776,Rojas,F,,,3.0,IC2,Full-time,Chile,Valparaiso,1581192.0
1777,Emp1777,Perez,M,,,10.0,IC1,Full-time,Chile,Santiago,738100.0
1778,Emp1778,Rojas,M,,,4.0,IC1,Full-time,Chile,Santiago,$891.123
1779,Emp1779,Perez,F,,,3.0,IC2,Full-time,Chile,Concepcion,1399286.0
1780,Emp1780,Silva,M,,,7.0,M1,Full-time,Chile,Santiago,3343690.0
1781,Emp1781,Gonzalez,M,,,,IC3,Full-time,Chile,Concepcion,2536237.0
1782,Emp1782,Perez,F,,,5.0,IC2,Full-time,Chile,Santiago,1784143.0
1783,Emp1783,Gonzalez,M,,,7.0,M1,Full-time,Chile,Santiago,3495667.0
1784,Emp1784,Castillo,M,,,1.0,IC2,Full-time,Chile,Santiago,1618064.0
1785,Emp1785,Silva,M,,,6.0,IC2,Full-time,Chile,Santiago,1354267.0
1786,Emp1786,Rojas,F,,,1.0,IC1,Part-time,Chile,Santiago,1087517.0
1787,Emp1787,Rojas,M,,,2.0,IC3,Full-time,Chile,Santiago,2118791.0
1788,Emp1788,Gonzalez,F,,,6.0,IC3,Full-time,Chile,Antofagasta,2464465.0
1789,Emp1789,Soto,M,,,3.0,IC3,Full-time,Chile,Valparaiso,2210228.0
1790,Emp1790,Munoz,F,,,1.0,IC2,Part-time,Chile,Valparaiso,1575367.0
1791,Emp1791,Diaz,M,,,2.0,IC2,Full-time,Chile,Santiago,1773406.0
1792,Emp1792,Castillo,M,,,8.0,IC1,Full-time,Chile,Santiago,914726.0
1793,Emp1793,Perez,M,,,6.0,M2,Part-time,Chile,Santiago,4740994.0
1794,Emp1794,Perez,M,,,4.0,IC1,Full-time,Chile,Santiago,763101.0
1795,Emp1795,Soto,M,,,10.0,IC3,Full-time,Chile,Santiago,2376638.0
1796,Emp1796,Rojas,M,,,4.0,IC3,Full-time,Chile,Concepcion,2277275.0
1797,Emp1797,Castillo,F,,,9.0,IC1,Full-time,Chile,Santiago,1306835.0
1798,Emp1798,Rojas,M,,,4.0,IC2,Full-time,Chile,Concepcion,1256407.0
1799,Emp1799,Soto,M,,,1.0,IC1,Full-time,Chile,Santiago,717302.0
1800,Emp1800,Diaz,M,,,2.0,IC3,Full-time,Chile,Santiago,2487511.0
1801,Emp1801,Gonzalez,M,,,3.0,M2,Full-time,Chile,Santiago,4402269.0
1802,Emp1802,Soto,M,,,2.0,IC2,Contractor,Chile,Concepcion,1577299.0
1803,Emp1803,Soto,M,,,2.0,M2,Full-time,Chile,Santiago,4335063.0
1804,Emp1804,Perez,M,,,4.0,IC1,Contractor,Chile,Valparaiso,1328203.0
1805,Emp1805,Rojas,F,,,10.0,IC2,Full-time,Chile,Santiago,1674804.0
1806,Emp1806,Gonzalez,M,,,3.0,M1,Full-time,Chile,Concepcion,3260166.0
1807,Emp1807,Gonzalez,M,,,3.0,M1,Part-time,Chile,Santiago,2907595.0
1808,Emp1808,Soto,M,,,10.0,IC2,Full-time,Chile,Santiago,1725376.0
1809,Emp1809,Gonzalez,M,,,3.0,IC3,Full-time,Chile,Valparaiso,2051947.0
1810,Emp1810,Castillo,F,,,9.0,M1,Full-time,Chile,Valparaiso,3035362.0
1811,Emp1811,Rojas,F,,,7.0,IC3,Full-time,Chile,Santiago,1958663.0
1812,Emp1812,Silva,M,,,10.0,IC3,Full-time,Chile,Santiago,2260865.0
1813,Emp1813,Silva,F,,,6.0,IC1,Contractor,Chile,Concepcion,1366118.0
1814,Emp1814,Soto,F,,,6.0,IC1,Full-time,Chile,Santiago,1156674.0
1815,Emp1815,Castillo,F,,,3.0,IC3,Full-time,Chile,Antofagasta,2189545.0
1816,Emp1816,Gonzalez,M,,,6.0,IC2,Full-time,Chile,Santiago,1627287.0
1817,Emp1817,Rojas,M,,,7.0,IC1,Full-time,Chile,Santiago,1125903.0
1818,Emp1818,Perez,F,,,10.0,IC2,Full-time,Chile,Santiago,1616517.0
1819,Emp1819,Rojas,F,,,1.0,IC2,Full-time,Chile,Santiago,1644334.0
1820,Emp1820,Perez,M,,,2.0,IC2,Full-time,Chile,Santiago,1340001.0
1821,Emp1821,Perez,F,,,1.0,IC2,Full-time,Chile,Concepcion,1626635.0
1822,Emp1822,Munoz,M,,,8.0,IC2,Full-time,Chile,Santiago,1161188.0
1823,Emp1823,Perez,M,,,1.0,IC1,Full-time,Chile,Santiago,1243906.0
1824,Emp1824,Castillo,F,,,10.0,M1,Full-time,Chile,Santiago,
1825,Emp1825,Munoz,M,,,4.0,IC3,Full-time,Chile,Valparaiso,2594399.0
1826,Emp1826,Castillo,F,,,3.0,IC1,Full-time,Chile,Concepcion,488691.0
1827,Emp1827,Gonzalez,F,,,10.0,IC2,Full-time,Chile,Santiago,2018606.0
1828,Emp1828,Castillo,M,,,8.0,IC2,Full-time,Chile,Concepcion,1190195.0
1829,Emp1829,Diaz,M,,,6.0,IC3,Full-time,Chile,Santiago,2000016.0
1830,Emp1830,Castillo,M,,,9.0,IC3,Full-time,Chile,Santiago,2374764.0
1831,Emp1831,Perez,F,,,8.0,IC3,Contractor,Chile,Valparaiso,2454679.0
1832,Emp1832,Castillo,F,,,7.0,IC3,Contractor,Chile,Santiago,2229154.0
1833,Emp1833,Diaz,M,,,4.0,IC1,Full-time,Chile,Santiago,1323152.0
1834,Emp1834,Gonzalez,M,,,10.0,IC2,Contractor,Chile,Santiago,1400861.0
1835,Emp1835,Soto,M,,,8.0,IC1,Full-time,Chile,Santiago,1000077.0
1836,Emp1836,Rojas,F,,,10.0,IC2,Full-time,Chile,Santiago,1524481.0
1837,Emp1837,Castillo,M,,,10.0,IC2,Full-time,Chile,Santiago,1465401.0
1838,Emp1838,Perez,M,,,6.0,IC3,Full-time,Chile,Valparaiso,1816455.0
1839,Emp1839,Rojas,M,,,4.0,IC1,Full-time,Chile,Santiago,1093833.0
1840,Emp1840,Diaz,F,,,10.0,IC3,Part-time,Chile,Santiago,2271248.0
1841,Emp1841,Soto,M,,,10.0,IC2,Full-time,Chile,Antofagasta,1869546.0
1842,Emp1842,Gonzalez,F,,,2.0,IC2,Full-time,Chile,Valparaiso,1278514.0
1843,Emp1843,Munoz,M,,,7.0,IC3,Full-time,Chile,Santiago,2140148.0
1844,Emp1844,Munoz,M,,,7.0,IC1,Full-time,Chile,Santiago,1400873.0
1845,Emp1845,Silva,M,,,8.0,IC2,Full-time,Chile,Santiago,1673322.0
1846,Emp1846,Diaz,M,,,10.0,IC2,Full-time,Chile,Santiago,1737345.0
1847,Emp1847,Soto,M,,,3.0,IC3,Full-time,Chile,Santiago,2413358.0
1848,Emp1848,Diaz,M,,,10.0,IC1,Full-time,Chile,Santiago,1214468.0
1849,Emp1849,Diaz,M,,,7.0,M1,Full-time,Chile,Santiago,3655262.0
1850,Emp1850,Rojas,M,,,1.0,M2,Full-time,Chile,Santiago,4522885.0
1851,Emp1851,Gonzalez,F,,,6.0,M1,Full-time,Chile,Santiago,2947164.0
1852,Emp1852,Perez,M,,,2.0,IC2,Full-time,Chile,Santiago,1759699.0
1853,Emp1853,Soto,M,,,10.0,IC3,Full-time,Chile,Concepcion,2158362.0
1854,Emp1854,Rojas,M,,,8.0,IC1,Part time,Chile,Santiago,1072516.0
1855,Emp1855,Gonzalez,M,,,10.0,M1,Full-time,Chile,Valparaiso,3292545.0
1856,Emp1856,Munoz,M,,,7.0,IC2,Full-time,Chile,Santiago,1394661.0
1857,Emp1857,Perez,F,,,4.0,IC1,Part-time,Chile,Santiago,972426.0
1858,Emp1858,Diaz,M,,,5.0,IC2,Full-time,Chile,Santiago,1718962.0
1859,Emp1859,Diaz,F,,,10.0,M1,Full-time,Chile,Santiago,3062839.0
1860,Emp1860,Silva,F,,,2.0,M1,Contractor,Chile,Concepcion,3443346.0
1861,Emp1861,Silva,F,,,9.0,IC2,Full-time,Chile,Santiago,1353461.0
1862,Emp1862,Perez,F,,,5.0,IC2,Part-time,Chile,Santiago,1352619.0
1863,Emp1863,Munoz,F,,,6.0,IC3,Full-time,Chile,Santiago,2776514.0
1864,Emp1864,Perez,M,,,7.0,M1,Part-time,Chile,Santiago,2817443.0
1865,Emp1865,Munoz,F,,,1.0,IC3,Full-time,Chile,Santiago,2293321.0
1866,Emp1866,Soto,M,,,2.0,IC2,Part-time,Chile,Santiago,2062871.0
1867,Emp1867,Gonzalez,F,,,2.0,IC3,Full-time,Chile,Santiago,2292852.0
1868,Emp1868,Munoz,M,,,8.0,M1,Full-time,Chile,Santiago,3536693.0
1869,Emp1869,Gonzalez,M,,,1.0,IC1,Full-time,Chile,Concepcion,1263119.0
1870,Emp1870,Munoz,F,,,7.0,IC2,Full-time,Chile,Santiago,1598200.0
1871,Emp1871,Gonzalez,M,,,2.0,IC1,Full-time,Chile,Concepcion,1067339.0
1872,Emp1872,Rojas,M,,,8.0,IC2,Contractor,Chile,Santiago,1070171.0
1873,Emp1873,Diaz,M,,,10.0,IC3,Full-time,Chile,Santiago,2220222.0
1874,Emp1874,Castillo,F,,,5.0,IC1,Full-time,Chile,Santiago,1158055.0
1875,Emp1875,Soto,M,,,3.0,IC2,Full-time,Chile,Santiago,1657916.0
1876,Emp1876,Gonzalez,M,,,5.0,IC1,Full-time,Chile,Santiago,1716465.0
1877,Emp1877,Rojas,F,,,7.0,M1,Contractor,Chile,Antofagasta,3270240.0
1878,Emp1878,Castillo,M,,,8.0,M1,Full-time,Chile,Concepcion,3357536.0
1879,Emp1879,Silva,F,,,7.0,IC2,Full-time,Chile,Santiago,1891241.0
1880,Emp1880,Gonzalez,M,,,6.0,IC3,Full-time,Chile,Santiago,2435125.0
1881,Emp1881,Soto,F,,,7.0,IC1,Full-time,Chile,Valparaiso,1078488.0
1882,Emp1882,Perez,F,,,3.0,M1,Full-time,Chile,Concepcion,3179703.0
1883,Emp1883,Rojas,M,,,3.0,IC3,Full-time,Chile,Santiago,2212336.0
1884,Emp1884,Munoz,M,,,10.0,IC1,Full-time,Chile,Santiago,1211053.0
1885,Emp1885,Diaz,M,,,6.0,M2,Full-time,Chile,Santiago,4457420.0
1886,Emp1886,Rojas,M,,,9.0,IC1,Full-time,Chile,Santiago,1256234.0
1887,Emp1887,Silva,F,,,7.0,IC3,Full-time,Chile,Santiago,2047728.0
1888,Emp1888,Soto,F,,,5.0,IC1,Full-time,Chile,Santiago,1136712.0
1889,Emp1889,Gonzalez,F,,,6.0,IC3,Full-time,Chile,Santiago,2688017.0
1890,Emp1890,Soto,M,,,7.0,IC1,Full-time,Chile,Santiago,1043844.0
1891,Emp1891,Rojas,F,,,2.0,IC1,Full-time,Chile,Santiago,$1.560.750
1892,Emp1892,Rojas,M,,,5.0,IC2,Full-time,Chile,Santiago,1640918.0
1893,Emp1893,Castillo,F,,,8.0,M2,Full-time,Chile,Santiago,4485873.0
1894,Emp1894,Silva,F,,,1.0,IC2,Full-time,Chile,Santiago,1629155.0
1895,Emp1895,Rojas,F,,,1.0,IC3,Full-time,Chile,Santiago,2222144.0
1896,Emp1896,Munoz,F,,,2.0,IC2,Full-time,Chile,Concepcion,1104861.0
1897,Emp1897,Diaz,F,,,6.0,M1,Full-time,Chile,Santiago,3420044.0
1898,Emp1898,Munoz,M,,,3.0,IC2,Full-time,Chile,Santiago,2148178.0
1899,Emp1899,Silva,F,,,5.0,IC3,Full-time,Chile,Santiago,2420107.0
1900,Emp1900,Perez,M,,,2.0,M2,Full-time,Chile,Concepcion,4635330.0
1901,Emp1901,Diaz,M,,,3.0,IC2,Full-time,Chile,Santiago,1554352.0
1902,Emp1902,Diaz,M,,,1.0,IC2,Full-time,Chile,Santiago,1889447.0
1903,Emp1903,Silva,M,,,9.0,M1,Full-time,Chile,Santiago,3190182.0
1904,Emp1904,Rojas,F,,,5.0,IC2,Full-time,Chile,Santiago,1666805.0
1905,Emp1905,Perez,F,,,2.0,IC2,Full-time,Chile,Concepcion,1208696.0
1906,Emp1906,Rojas,F,,,6.0,IC2,Full-time,Chile,Santiago,1467665.0
1907,Emp1907,Perez,M,,,10.0,M1,Full-time,Chile,Valparaiso,3291838.0
1908,Emp1908,Rojas,M,,,9.0,M1,Full-time,Chile,Valparaiso,3426803.0
1909,Emp1909,Gonzalez,F,,,9.0,IC3,Full-time,Chile,Concepcion,2533735.0
1910,Emp1910,Castillo,F,,,5.0,IC3,Full-time,Chile,Antofagasta,1905205.0
1911,Emp1911,Gonzalez,M,,,4.0,IC2,Full-time,Chile,Santiago,1230555.0
1912,Emp1912,Castillo,M,,,4.0,IC1,Full-time,Chile,Santiago,1246034.0
1913,Emp1913,Gonzalez,M,,,4.0,IC1,Full-time,Chile,Santiago,913298.0
1914,Emp1914,Munoz,M,,,10.0,IC1,Full-time,Chile,Santiago,1323648.0
1915,Emp1915,Perez,M,,,2.0,IC1,Full-time,Chile,Valparaiso,692458.0
1916,Emp1916,Diaz,M,,,9.0,IC3,Full-time,Chile,Santiago,2275398.0
1917,Emp1917,Perez,F,,,10.0,IC1,Contractor,Chile,Santiago,1091441.0
1918,Emp1918,Soto,F,,,9.0,IC1,Full-time,Chile,Valparaiso,1220117.0
1919,Emp1919,Soto,M,,,7.0,IC2,Full-time,Chile,Santiago,1342210.0
1920,Emp1920,Diaz,M,,,9.0,IC1,Full-time,Chile,Santiago,608309.0
1921,Emp1921,Soto,F,,,1.0,IC1,Part-time,Chile,Concepcion,1142818.0
1922,Emp1922,Diaz,M,,,9.0,IC1,Full-time,Chile,Santiago,1231608.0
1923,Emp1923,Munoz,F,,,6.0,IC2,Full-time,Chile,Santiago,1851864.0
1924,Emp1924,Soto,M,,,10.0,IC2,Full-time,Chile,Santiago,1510362.0
1925,Emp1925,Perez,F,,,1.0,IC3,Full-time,Chile,Santiago,2493920.0
1926,Emp1926,Rojas,M,,,10.0,M1,Full-time,Chile,Santiago,3321443.0
1927,Emp1927,Perez,M,,,6.0,IC3,Full-time,Chile,Santiago,2630601.0
1928,Emp1928,Rojas,F,,,2.0,IC3,Full-time,Chile,Santiago,2286153.0
1929,Emp1929,Rojas,F,,,6.0,M1,Full-time,Chile,Santiago,2767525.0
1930,Emp1930,Castillo,M,,,1.0,IC2,Full-time,Chile,Santiago,1583085.0
1931,Emp1931,Gonzalez,F,,,1.0,IC3,Full-time,Chile,Santiago,2322113.0
1932,Emp1932,Soto,F,,,6.0,IC2,Full-time,Chile,Santiago,1729549.0
1933,Emp1933,Munoz,M,,,9.0,IC2,Full-time,Chile,Santiago,1216829.0
1934,Emp1934,Castillo,F,,,2.0,IC2,Part-time,Chile,Santiago,1521989.0
1935,Emp1935,Rojas,F,,,3.0,IC1,Full-time,Chile,Santiago,1317026.0
1936,Emp1936,Rojas,F,,,4.0,IC3,Part-time,Chile,Santiago,2273979.0
1937,Emp1937,Perez,M,,,6.0,IC1,Full-time,Chile,Concepcion,1023566.0
1938,Emp1938,Diaz,F,,,1.0,IC3,Full-time,Chile,Santiago,2776582.0
1939,Emp1939,Castillo,F,,,7.0,M1,Full-time,Chile,Antofagasta,2932499.0
1940,Emp1940,Rojas,F,,,5.0,IC2,Full-time,Chile,Santiago,1908289.0
1941,Emp1941,Rojas,F,,,10.0,IC1,Full-time,Chile,Santiago,1355312.0
1942,Emp1942,Perez,F,,,4.0,IC2,Full-time,Chile,Santiago,1543708.0
1943,Emp1943,Munoz,F,,,5.0,IC2,Full-time,Chile,Valparaiso,1591777.0
1944,Emp1944,Gonzalez,F,,,1.0,M2,Full-time,Chile,Concepcion,4490885.0
1945,Emp1945,Soto,F,,,10.0,IC3,Part-time,Chile,Santiago,2345487.0
1946,Emp1946,Gonzalez,M,,,9.0,IC3,Full-time,Chile,Santiago,2151365.0
1947,Emp1947,Rojas,F,,,4.0,IC2,Full-time,Chile,Concepcion,1492963.0
1948,Emp1948,Castillo,F,,,5.0,IC3,Full-time,Chile,Concepcion,
1949,Emp1949,Gonzalez,M,,,9.0,IC3,Full-time,Chile,Antofagasta,2219176.0
1950,Emp1950,Perez,M,,,3.0,IC1,Full-time,Chile,Santiago,1022311.0
1951,Emp1951,Castillo,M,,,3.0,IC1,Full-time,Chile,Santiago,539794.0
1952,Emp1952,Diaz,F,,,3.0,IC1,Full-time,Chile,Santiago,1124412.0
1953,Emp1953,Gonzalez,F,,,8.0,IC2,Part-time,Chile,Valparaiso,$1.468.133
1954,Emp1954,Soto,F,,,3.0,M1,Full-time,Chile,Santiago,2733297.0
1955,Emp1955,Castillo,F,,,1.0,IC3,Full-time,Chile,Santiago,2212487.0
1956,Emp1956,Soto,F,,,2.0,IC2,Full-time,Chile,Santiago,1504761.0
1957,Emp1957,Diaz,M,,,10.0,M1,Full-time,Chile,Santiago,3518811.0
1958,Emp1958,Diaz,F,,,9.0,IC1,Full-time,Chile,Valparaiso,965193.0
1959,Emp1959,Silva,M,,,10.0,IC1,Full-time,Chile,Santiago,1266948.0
1960,Emp1960,Rojas,F,,,3.0,M1,Full-time,Chile,Concepcion,$3.545.703
1961,Emp1961,Munoz,F,,,5.0,M1,Contractor,Chile,Santiago,
1962,Emp1962,Castillo,M,,,5.0,IC3,Full-time,Chile,Santiago,2288126.0
1963,Emp1963,Rojas,M,,,6.0,IC1,Part-time,Chile,Santiago,1532173.0
1964,Emp1964,Munoz,F,,,1.0,M2,Full-time,Chile,Santiago,4557244.0
1965,Emp1965,Munoz,M,,,6.0,IC3,Full-time,Chile,Santiago,2393437.0
1966,Emp1966,Silva,F,,,1.0,IC3,Full-time,Chile,Concepcion,2198187.0
1967,Emp1967,Perez,F,,,3.0,IC1,Full-time,Chile,Santiago,1271763.0
1968,Emp1968,Soto,M,,,3.0,IC2,Contractor,Chile,Santiago,1590089.0
1969,Emp1969,Munoz,F,,,7.0,M1,Full-time,Chile,Valparaiso,2741974.0
1970,Emp1970,Rojas,F,,,9.0,M1,Full-time,Chile,Santiago,3111192.0
1971,Emp1971,Munoz,M,,,7.0,IC3,Part-time,Chile,Santiago,2004205.0
1972,Emp1972,Castillo,F,,,5.0,IC2,Full-time,Chile,Santiago,1628060.0
1973,Emp1973,Silva,F,,,6.0,IC3,Full-time,Chile,Santiago,2070790.0
1974,Emp1974,Perez,F,,,6.0,IC2,Full-time,Chile,Santiago,1719532.0
1975,Emp1975,Diaz,M,,,2.0,IC2,Full-time,Chile,Santiago,1611191.0
1976,Emp1976,Gonzalez,M,,,10.0,IC1,Full-time,Chile,Santiago,787998.0
1977,Emp1977,Castillo,F,,,10.0,IC1,Full-time,Chile,Santiago,976865.0
1978,Emp1978,Perez,F,,,3.0,IC3,Full-time,Chile,Santiago,2455141.0
1979,Emp1979,Gonzalez,M,,,2.0,IC1,Full-time,Chile,Santiago,1386998.0
1980,Emp1980,Munoz,F,,,2.0,IC1,Full-time,Chile,Santiago,874395.0
1981,Emp1981,Silva,M,,,7.0,M1,Full-time,Chile,Santiago,2925640.0
1982,Emp1982,Diaz,M,,,1.0,IC3,Full-time,Chile,Santiago,2787746.0
1983,Emp1983,Gonzalez,F,,,2.0,IC1,Full-time,Chile,Santiago,1097558.0
1984,Emp1984,Munoz,F,,,7.0,IC2,Full-time,Chile,Concepcion,1622867.0
1985,Emp1985,Silva,F,,,2.0,IC3,Full-time,Chile,Santiago,2115152.0
1986,Emp1986,Munoz,F,,,1.0,IC2,Full-time,Chile,Santiago,1653805.0
1987,Emp1987,Munoz,F,,,1.0,IC2,Contractor,Chile,Santiago,2028774.0
1988,Emp1988,Rojas,M,,,8.0,IC2,Full-time,Chile,Santiago,1663591.0
1989,Emp1989,Rojas,F,,,4.0,IC1,Full-time,Chile,Santiago,1366241.0
1990,Emp1990,Castillo,M,,,3.0,IC3,Contractor,Chile,Santiago,2307246.0
1991,Emp1991,Diaz,M,,,7.0,IC1,Full-time,Chile,Santiago,843549.0
1992,Emp1992,Soto,F,,,2.0,IC2,Full-time,Chile,Santiago,1429191.0
1993,Emp1993,Perez,F,,,6.0,IC1,Full-time,Chile,Santiago,820549.0
1994,Emp1994,Silva,F,,,5.0,IC1,Full-time,Chile,Santiago,1154447.0
1995,Emp1995,Munoz,M,,,7.0,IC1,Part-time,Chile,Santiago,1405972.0
1996,Emp1996,Gonzalez,F,,,7.0,M1,Full-time,Chile,Santiago,3240253.0
1997,Emp1997,Diaz,M,,,7.0,IC1,Contractor,Chile,Santiago,1023055.0
1998,Emp1998,Castillo,M,,,3.0,IC2,Full-time,Chile,Antofagasta,1402590.0
1999,Emp1999,Perez,M,,,2.0,IC1,Full-time,Chile,Santiago,1188861.0
2000,Emp2000,Perez,M,,,6.0,IC3,Full-time,Chile,Santiago,1990467.0
2001,Emp2001,Castillo,M,,,1.0,IC2,Part-time,Chile,Concepcion,1316475.0
2002,Emp2002,Gonzalez,M,,,5.0,M1,Part-time,Chile,Santiago,3425041.0
2003,Emp2003,Soto,M,,,7.0,IC3,Full-time,Chile,Santiago,2230566.0
2004,Emp2004,Soto,M,,,9.0,IC2,Part-time,Chile,Santiago,1525636.0
2005,Emp2005,Munoz,M,,,7.0,IC3,Full-time,Chile,Santiago,2257733.0
2006,Emp2006,Rojas,M,,,10.0,IC1,Full-time,Chile,Santiago,1281468.0
2007,Emp2007,Soto,M,,,6.0,M2,Full-time,Chile,Concepcion,4541376.0
2008,Emp2008,Rojas,M,,,5.0,M2,Contractor,Chile,Valparaiso,4314230.0
2009,Emp2009,Munoz,M,,,3.0,IC2,full time,Chile,Santiago,1423227.0
2010,Emp2010,Silva,M,,,7.0,IC3,Full-time,Chile,Santiago,2251222.0
2011,Emp2011,Soto,F,,,9.0,IC1,Contractor,Chile,Valparaiso,1175555.0
2012,Emp2012,Soto,M,,,4.0,IC2,Full-time,Chile,Concepcion,1591123.0
2013,Emp2013,Rojas,M,,,1.0,IC3,Full-time,Chile,Concepcion,2268877.0
2014,Emp2014,Castillo,M,,,1.0,M1,Full-time,Chile,Santiago,3211571.0
2015,Emp2015,Silva,F,,,7.0,IC2,Full-time,Chile,Santiago,1590944.0
2016,Emp2016,Perez,M,,,7.0,IC3,Full-time,Chile,Valparaiso,2104904.0
2017,Emp2017,Soto,M,,,2.0,IC3,Full-time,Chile,Concepcion,2576763.0
